year,month,day,hour,Temperature,Relative Humidity,Heat_Index_Celsius,Simulated_Comfort_Temperature
2018,1,18,18,18.23,60.69,25.20654762,20.09754365
2018,1,18,19,17.26,62.75,25.62588384,24
2018,1,18,20,16.25,66.94,25.83413633,21.91845272
2018,1,18,21,15.23,72.88,25.57272431,24
2018,1,18,22,14.3,79.94,24.46099262,24
2018,1,18,23,13.54,87.44,22.22380307,21.08858905
2018,1,19,0,12.8,95.69,18.56590817,19.92028196
2018,1,19,1,12.06,100,16.6981472,18
2018,1,19,2,11.65,100,17.37165889,19.42069458
2018,1,19,3,11.92,100,16.9215857,18
2018,1,19,4,11.95,100,16.87313497,18
2018,1,19,5,11.74,99,17.96277058,20.19666892
2018,1,19,6,11.93,94.62,20.6782055,23.09152
2018,1,19,7,14.12,81.5,24.09545732,23.10566729
2018,1,19,8,18.56,57.12,25.39075279,24
2018,1,19,9,22.77,37.31,24.97359143,24
2018,1,19,10,24.83,32.94,25.40545793,24
2018,1,19,11,26.33,30.5,26.04172609,24
2018,1,19,12,27.29,29.25,26.5751239,22.42354935
2018,1,19,13,27.72,28.94,26.85077047,23.80263435
2018,1,19,14,27.62,29.31,26.79751896,24
2018,1,19,15,26.81,30.94,26.33868153,24
2018,1,19,16,24.79,40.44,25.60281236,24
2018,1,19,17,20.12,61.44,24.34319617,22.69263334
2018,1,19,18,18.27,65.06,24.56227129,24
2018,1,19,19,17.29,67.81,24.72492025,24
2018,1,19,20,16.32,71.81,24.66416658,24
2018,1,19,21,15.35,76.94,24.20082429,24
2018,1,19,22,14.44,82.69,23.17239463,20.43265113
2018,1,19,23,13.64,88.88,21.34276528,22.80178768
2018,1,20,0,12.87,96.31,18.06092544,18
2018,1,20,1,12.07,100,16.68244688,19.96422847
2018,1,20,2,11.7,100,17.2864085,18
2018,1,20,3,11.93,100,16.90540084,18
2018,1,20,4,11.99,100,16.80901853,18
2018,1,20,5,11.88,100,16.98667119,18
2018,1,20,6,12.37,97.69,17.87177787,18.30894287
2018,1,20,7,14.3,87.69,21.08426384,18.72173255
2018,1,20,8,18.43,66.25,24.27890983,23.76510678
2018,1,20,9,23.07,40.25,25.08347733,24
2018,1,20,10,25.12,33.75,25.55269666,24
2018,1,20,11,26.58,29.94,26.16377164,24
2018,1,20,12,27.56,27.5,26.68485359,24
2018,1,20,13,28.01,26.31,26.94716009,22.1060939
2018,1,20,14,27.97,26.12,26.91202858,24
2018,1,20,15,27.25,26.62,26.45068933,23.78789371
2018,1,20,16,25.19,35.31,25.63333376,24
2018,1,20,17,20.29,57.5,24.68228349,24
2018,1,20,18,18.46,59.31,25.22903703,24
2018,1,20,19,17.58,61,25.61583005,24
2018,1,20,20,16.74,64.69,25.77104083,23.82057227
2018,1,20,21,15.9,70,25.53813704,24
2018,1,20,22,15.1,76.5,24.63897978,24
2018,1,20,23,14.34,83.75,22.85059866,19.28393249
2018,1,21,0,13.65,90.69,20.36072493,18.4900932
2018,1,21,1,12.96,97.5,17.14739907,18
2018,1,21,2,12.3,100,16.3308915,18
2018,1,21,3,12.12,100,16.60446439,18
2018,1,21,4,12.21,100,16.46627628,18
2018,1,21,5,12.15,100,16.5580902,18.27297598
2018,1,21,6,12.66,94.94,19.25906623,19.82025107
2018,1,21,7,15.19,79.44,23.52404663,24
2018,1,21,8,19.37,59.25,24.79598302,23.51343029
2018,1,21,9,23.54,36.06,25.08657736,21.15671107
2018,1,21,10,25.45,30.44,25.58832208,24
2018,1,21,11,26.87,27.12,26.23315034,24
2018,1,21,12,27.83,25.25,26.78405648,24
2018,1,21,13,28.26,24.31,27.050621,24
2018,1,21,14,28.13,24.5,26.96531901,24
2018,1,21,15,27.38,25.38,26.49052053,24
2018,1,21,16,25.3,34.5,25.65709249,24
2018,1,21,17,20.19,57.56,24.69946639,22.57303677
2018,1,21,18,18.26,60.62,25.19661645,24
2018,1,21,19,17.33,63.69,25.42552756,24
2018,1,21,20,16.43,69,25.22225464,24
2018,1,21,21,15.58,76.31,24.14681722,23.70419247
2018,1,21,22,14.83,85.06,21.68464206,24
2018,1,21,23,14.08,95.06,17.34248726,21.90790223
2018,1,22,0,13.78,100,14.5066516,18
2018,1,22,1,13.91,100,14.38263265,18
2018,1,22,2,13.87,100,14.42016936,21.84931186
2018,1,22,3,13.58,100,14.70887096,18
2018,1,22,4,13.25,100,15.07279849,18
2018,1,22,5,13.01,100,15.36114562,18
2018,1,22,6,13.66,99.88,14.70798448,18
2018,1,22,7,15.8,85.88,20.39349411,18.52107747
2018,1,22,8,19,67.25,23.85834947,21.78369623
2018,1,22,9,23.65,38.06,25.16545583,24
2018,1,22,10,25.87,30.19,25.78482815,24
2018,1,22,11,27.32,26.44,26.48895953,24
2018,1,22,12,28.26,24.12,27.04405655,24
2018,1,22,13,28.72,22.94,27.33808181,24
2018,1,22,14,28.65,22.62,27.27605816,24
2018,1,22,15,28.04,22.94,26.85154185,24
2018,1,22,16,26.41,28.94,26.03007495,24
2018,1,22,17,21.93,52.31,24.86173671,24
2018,1,22,18,19.12,56.5,25.15729932,23.61193598
2018,1,22,19,17.76,57.94,25.83251329,22.31127982
2018,1,22,20,16.8,62,26.13764022,24
2018,1,22,21,16.05,70.62,25.22956757,21.88968432
2018,1,22,22,15.44,81.31,22.56097985,24
2018,1,22,23,14.7,91.69,18.60813253,22.56251572
2018,1,23,0,13.93,100,14.36407195,18
2018,1,23,1,14.03,100,14.27334497,19.26932096
2018,1,23,2,14.12,98.38,15.25020076,18
2018,1,23,3,13.99,98,15.6174669,18
2018,1,23,4,13.78,98.88,15.25550687,18
2018,1,23,5,13.62,100,14.6673196,18
2018,1,23,6,14.21,97,16.03427859,18
2018,1,23,7,16.55,85.12,20.17438154,23.03635144
