year,month,day,hour,Temperature,Relative Humidity,Heat_Index_Celsius,Simulated_Comfort_Temperature
2018,1,10,23,20.08,72.25,22.78273657,18
2018,1,11,0,19.69,69.62,23.27482388,24
2018,1,11,1,19.31,66.94,23.8068241,21.56496216
2018,1,11,2,18.97,64.5,24.30395762,24
2018,1,11,3,18.62,62.69,24.72443362,24
2018,1,11,4,18.28,61.38,25.08911369,24
2018,1,11,5,17.94,60.62,25.40422802,24
2018,1,11,6,17.6,60.44,25.67168513,22.53813561
2018,1,11,7,18.74,55.56,25.42196121,24
2018,1,11,8,21.12,50.25,24.95429529,19.6156849
2018,1,11,9,24.58,45.69,25.61207915,24
2018,1,11,10,29.39,34.19,28.49854566,24
2018,1,11,11,31.66,31.69,30.62480258,22.78840414
2018,1,11,12,32.54,31.94,31.70575338,24
2018,1,11,13,32.83,32.62,32.1751495,24
2018,1,11,14,32.63,33.75,32.09169976,24
2018,1,11,15,32.08,35.75,31.68385841,24
2018,1,11,16,30.85,41.12,30.87983222,24
2018,1,11,17,26.98,64.12,28.35843731,24
2018,1,11,18,24.8,68,25.77662762,24
2018,1,11,19,23.71,70.94,24.60786408,24
2018,1,11,20,22.85,74.25,23.61464599,24
2018,1,11,21,22.16,76.88,22.77772976,19.20073824
2018,1,11,22,21.62,77.81,22.28079019,24
2018,1,11,23,21.19,77.81,22.04584495,20.4741941
2018,1,12,0,20.83,77.5,21.9475649,21.04368766
2018,1,12,1,20.55,76.88,21.97553976,21.34068564
2018,1,12,2,20.26,75.69,22.1463489,24
2018,1,12,3,19.99,73.5,22.54831478,22.15312723
2018,1,12,4,19.76,70.12,23.17867276,22.86898918
2018,1,12,5,19.61,66.12,23.85343077,24
2018,1,12,6,19.51,62.38,24.39223,22.41697599
2018,1,12,7,20.83,54.81,24.77986809,24
2018,1,12,8,23.01,48.81,25.09369083,24
2018,1,12,9,26.42,42.12,26.55171921,24
2018,1,12,10,30.26,33.06,29.25464789,24
2018,1,12,11,31.93,31.88,30.96028697,24
2018,1,12,12,32.76,32.19,32.01931925,24
2018,1,12,13,33.12,32.75,32.5771389,24
2018,1,12,14,33.04,33.62,32.61574779,24
2018,1,12,15,32.6,35.25,32.29486486,24
2018,1,12,16,31.66,39.19,31.66543492,24
2018,1,12,17,28.93,54.38,30.12038031,24
2018,1,12,18,26.34,63.69,27.47612347,24
2018,1,12,19,24.8,70.25,25.747781,24
2018,1,12,20,23.77,73.69,24.4994808,19.35735084
2018,1,12,21,23.02,75.25,23.65913409,24
2018,1,12,22,22.44,75.31,23.18296893,23.76792843
2018,1,12,23,22,74.25,23.02866134,24
2018,1,13,0,21.65,72.69,23.06202535,23.5530687
2018,1,13,1,21.33,71.38,23.12506355,21.76747338
2018,1,13,2,21.01,70.38,23.18604894,23.45278424
2018,1,13,3,20.62,69.94,23.19488405,23.7266623
2018,1,13,4,20.21,69.38,23.26894913,24
2018,1,13,5,19.88,68,23.51424239,20.29404625
2018,1,13,6,19.73,65.75,23.88028353,23.58074805
2018,1,13,7,21.65,56.19,24.66542207,21.61815624
2018,1,13,8,23.96,48.69,25.37819946,24
2018,1,13,9,27.3,42.25,27.21564514,24
2018,1,13,10,30.97,33.62,30.06624341,20.57454596
2018,1,13,11,32.48,32,31.63980765,24
2018,1,13,12,33.21,31.56,32.50186888,24
2018,1,13,13,33.44,31.75,32.83665548,24
2018,1,13,14,33.38,32.31,32.85135998,24
2018,1,13,15,32.98,33.81,32.5668442,24
2018,1,13,16,32,37.88,31.9153969,24
2018,1,13,17,28.69,58,30.24561623,24
2018,1,13,18,26.31,64.88,27.49652623,24
2018,1,13,19,25.05,69.25,26.04567909,21.79848101
2018,1,13,20,24.18,71.62,25.03042458,24
2018,1,13,21,23.48,72.62,24.2920052,24
2018,1,13,22,22.94,72.5,23.85270554,24
2018,1,13,23,22.52,71.75,23.63521579,22.40639169
2018,1,14,0,22.19,70.44,23.58964966,23.71962656
2018,1,14,1,21.87,69.19,23.58878301,21.24309543
2018,1,14,2,21.55,68.19,23.60027134,24
2018,1,14,3,21.16,67.62,23.58455217,24
2018,1,14,4,20.72,67.06,23.6112036,24
2018,1,14,5,20.27,66.31,23.72077195,22.38006693
2018,1,14,6,19.91,65.25,23.91456095,24
2018,1,14,7,21.82,56.12,24.6807199,22.05000631
2018,1,14,8,24.3,46.06,25.49768403,24
2018,1,14,9,27.35,41.19,27.19483601,24
2018,1,14,10,31.61,31.12,30.50312521,24
2018,1,14,11,33.29,28.75,32.17952797,24
2018,1,14,12,34.05,28.12,33.03800049,24
2018,1,14,13,34.3,28.31,33.3930767,24
2018,1,14,14,34.08,29,33.22088263,24
2018,1,14,15,33.45,31,32.72532177,24
2018,1,14,16,32.11,37,31.92087912,24
2018,1,14,17,28.37,58.19,29.78645143,24
2018,1,14,18,26.21,62.88,27.27883735,24
2018,1,14,19,25.05,66.75,26.0500776,23.25143708
2018,1,14,20,24.22,69.25,25.16140159,21.16367374
2018,1,14,21,23.62,70.38,24.56205757,24
2018,1,14,22,23.15,70.62,24.16938283,23.69068887
2018,1,14,23,22.82,70.62,23.93711702,24
2018,1,15,0,22.55,70.69,23.76061063,19.07913101
2018,1,15,1,22.33,71,23.60250018,21.6951169
2018,1,15,2,22.09,71.69,23.39726258,23.0742056
2018,1,15,3,21.87,72.5,23.18793024,21.40189962
